order_date,product_id,InvoiceNo,Quantity,UnitPrice,Discount,amount
2020-01-17 05:00,SKU_1396,234508,2,63.59,0.03,127.15
2020-01-17 06:00,SKU_1124,829650,23,48.11,0.36,1106.17
2020-01-17 07:00,SKU_1079,962645,1,70.03,0.42,69.61
2020-01-17 08:00,SKU_1695,499111,49,73.46,0.27,3599.27
2020-01-17 09:00,SKU_1526,250810,5,2.78,0.45,13.45
2020-01-17 10:00,SKU_1522,392890,32,69.65,0.18,2228.62
2020-01-17 11:00,SKU_1395,673665,19,5.92,0.48,112.0
2020-01-17 12:00,SKU_1853,940477,31,23.43,0.31,726.02
2020-01-17 13:00,SKU_1088,460032,4,29.77,0.33,118.75
2020-01-17 14:00,SKU_1002,469599,7,60.7,0.46,424.44
2020-01-17 15:00,SKU_1535,760960,-15,27.3,0.41,-409.91
2020-01-17 16:00,SKU_1600,850020,33,48.31,0.46,1593.77
2020-01-17 17:00,SKU_1520,979611,6,60.25,0.45,361.05
2020-01-17 18:00,SKU_1987,271836,34,96.47,0.24,3279.74
2020-01-17 19:00,SKU_1557,829903,15,65.0,0.32,974.68
2020-01-17 20:00,SKU_1605,145714,28,71.78,0.02,2009.82
2020-01-17 21:00,SKU_1070,727234,16,35.23,0.08,563.6
2020-01-17 22:00,SKU_1699,996048,21,43.84,0.33,920.31
2020-01-17 23:00,SKU_1138,730271,22,14.4,0.21,316.59
2020-01-18 00:00,SKU_1009,566960,33,34.78,0.38,1147.36
2020-01-18 01:00,SKU_1514,811851,35,8.58,0.11,300.19
2020-01-18 02:00,SKU_1530,224123,25,37.79,0.24,944.51
2020-01-18 03:00,SKU_1129,405628,40,73.8,0.33,2951.67
2020-01-18 04:00,SKU_1400,182989,26,70.16,0.29,1823.87
2020-01-18 05:00,SKU_1220,398356,19,57.33,0.17,1089.1
2020-01-18 06:00,SKU_1641,929957,20,48.45,0.15,968.85
2020-01-18 07:00,SKU_1436,278274,30,82.62,0.01,2478.59
2020-01-18 08:00,SKU_1399,787995,-32,-98.61,1.5807770446256528,3153.93922295537
2020-01-18 09:00,SKU_1112,425352,47,99.29,0.01,4666.62
2020-01-18 10:00,SKU_1649,920260,36,2.78,0.13,99.95
2020-01-18 11:00,SKU_1451,511927,20,11.79,0.44,235.36
2020-01-18 12:00,SKU_1554,889852,41,36.66,0.0,1503.06
2020-01-18 13:00,SKU_1217,983184,45,63.79,0.15,2870.4
2020-01-18 14:00,SKU_1057,231373,22,63.28,0.23,1391.93
2020-01-18 15:00,SKU_1112,538452,37,86.73,0.34,3208.67
2020-01-18 16:00,SKU_1699,215294,27,54.06,0.23,1459.39
2020-01-18 17:00,SKU_1121,559451,32,25.41,0.36,812.76
2020-01-18 18:00,SKU_1407,748307,46,15.65,0.22,719.68
2020-01-18 19:00,SKU_1459,165726,22,50.02,0.37,1100.07
2020-01-18 20:00,SKU_1084,241564,8,97.94,0.11,783.41
2020-01-18 21:00,SKU_1617,477812,12,60.08,0.09,720.87
2020-01-18 22:00,SKU_1399,368246,25,9.67,0.05,241.7
2020-01-18 23:00,SKU_1355,805696,18,5.62,0.27,100.89
2020-01-19 00:00,SKU_1098,218015,1,70.12,0.08,70.04
2020-01-19 01:00,SKU_1520,840674,32,70.58,0.05,2258.51
2020-01-19 02:00,SKU_1517,354079,46,60.27,0.32,2772.1
2020-01-19 03:00,SKU_1107,650929,2,71.03,0.09,141.97
2020-01-19 04:00,SKU_1960,789944,36,26.85,0.25,966.35
2020-01-19 05:00,SKU_1973,788105,46,46.85,0.22,2154.88
2020-01-19 06:00,SKU_1151,613758,22,55.49,0.21,1220.57
2020-01-19 07:00,SKU_1905,465890,16,10.26,0.08,164.08
2020-01-19 08:00,SKU_1849,545101,48,93.11,0.23,4469.05
2020-01-19 09:00,SKU_1748,136631,28,69.36,0.48,1941.6
2020-01-19 10:00,SKU_1968,866577,48,87.15,0.4,4182.8
2020-01-19 11:00,SKU_1026,172991,36,13.43,0.02,483.46
2020-01-19 12:00,SKU_1118,104014,16,46.69,0.07,746.97
2020-01-19 13:00,SKU_1722,373237,35,83.56,0.09,2924.51
2020-01-19 14:00,SKU_1099,118070,33,71.8,0.04,2369.36
2020-01-19 15:00,SKU_1002,922209,25,58.22,0.33,1455.17
2020-01-19 16:00,SKU_1805,156958,39,2.24,0.02,87.34
2020-01-19 17:00,SKU_1968,182074,12,55.08,0.5,660.46
2020-01-19 18:00,SKU_1841,635017,16,34.16,0.25,546.31
2020-01-19 19:00,SKU_1328,855073,36,5.06,0.24,181.92
2020-01-19 20:00,SKU_1528,276089,33,28.54,0.08,941.74
2020-01-19 21:00,SKU_1105,297392,48,78.35,0.1,3760.7
2020-01-19 22:00,SKU_1229,258823,-47,98.15,0.14,-4613.19
2020-01-19 23:00,SKU_1303,730152,36,41.73,0.46,1501.82
2020-01-20 00:00,SKU_1176,493002,36,10.53,0.22,378.86
2020-01-20 01:00,SKU_1938,833429,49,91.7,0.34,4492.96
2020-01-20 02:00,SKU_1083,598863,28,7.73,0.12,216.32
2020-01-20 03:00,SKU_1262,467654,34,32.73,0.19,1112.63
2020-01-20 04:00,SKU_1195,679036,16,17.22,0.03,275.49
2020-01-20 05:00,SKU_1248,630089,29,25.96,0.46,752.38
2020-01-20 06:00,SKU_1381,250262,29,65.67,0.33,1904.1
2020-01-20 07:00,SKU_1457,542905,24,5.32,0.0,127.68
2020-01-20 08:00,SKU_1660,335362,23,38.77,0.3,891.41
2020-01-20 09:00,SKU_1717,544209,-43,-1.47,1.330014402043576,61.8799855979564
2020-01-20 10:00,SKU_1408,653880,4,42.04,0.41,167.75
2020-01-20 11:00,SKU_1080,897079,23,46.85,0.24,1077.31
2020-01-20 12:00,SKU_1700,764076,22,83.39,0.09,1834.49
2020-01-20 13:00,SKU_1411,319963,-27,51.17,0.0,-1381.59
2020-01-20 14:00,SKU_1205,580761,27,16.64,0.39,448.89
2020-01-20 15:00,SKU_1819,348710,30,60.56,0.39,1816.41
2020-01-20 16:00,SKU_1780,320984,22,25.85,0.03,568.67
2020-01-20 17:00,SKU_1801,997059,6,51.55,0.25,309.05
2020-01-20 18:00,SKU_1894,956748,27,27.61,0.41,745.06
2020-01-20 19:00,SKU_1872,882355,22,25.46,0.12,560.0
2020-01-20 20:00,SKU_1962,364512,-29,-79.33,0.1,2300.47
2020-01-20 21:00,SKU_1387,701863,24,51.24,0.19,1229.57
2020-01-20 22:00,SKU_1811,368799,33,77.92,0.11,2571.25
2020-01-20 23:00,SKU_1893,337549,30,43.82,0.31,1314.29
2020-01-21 00:00,SKU_1766,694319,22,30.9,0.43,679.37
2020-01-21 01:00,SKU_1398,584299,7,53.72,0.26,375.78
2020-01-21 02:00,SKU_1979,712210,9,83.09,0.15,747.66
2020-01-21 03:00,SKU_1007,548982,32,11.58,0.01,370.55
2020-01-21 04:00,SKU_1625,224046,-41,-97.18,0.18,3984.2
2020-01-21 05:00,SKU_1516,506619,17,51.82,0.33,880.61
2020-01-21 06:00,SKU_1449,132097,22,46.94,0.46,1032.22
2020-01-21 07:00,SKU_1475,766326,26,97.01,0.41,2521.85
2020-01-21 08:00,SKU_1341,749150,32,35.96,0.08,1150.64
2020-01-21 09:00,SKU_1072,330229,29,41.44,0.21,1201.55
2020-01-21 10:00,SKU_1859,218834,37,14.34,0.37,530.21
2020-01-21 11:00,SKU_1120,193848,36,88.77,0.09,3195.63
2020-01-21 12:00,SKU_1301,152921,46,98.05,0.3,4510.0
2020-01-21 13:00,SKU_1960,805086,42,16.6,0.21,696.99
2020-01-21 14:00,SKU_1883,750429,10,94.97,0.1,949.6
2020-01-21 15:00,SKU_1995,805660,23,1.81,0.13,41.5
2020-01-21 16:00,SKU_1880,384821,5,73.95,0.02,369.73
2020-01-21 17:00,SKU_1233,155609,11,65.22,0.19,717.23
2020-01-21 18:00,SKU_1065,327897,12,7.15,0.46,85.34
2020-01-21 19:00,SKU_1229,131024,20,5.01,0.28,99.92
2020-01-21 20:00,SKU_1921,170313,10,6.71,0.41,66.69
2020-01-21 21:00,SKU_1542,489957,-11,-84.13,0.19,925.24
2020-01-21 22:00,SKU_1818,284078,12,54.39,0.08,652.6
2020-01-21 23:00,SKU_1808,457429,42,78.66,0.35,3303.37
2020-01-22 00:00,SKU_1050,561243,25,81.71,0.44,2042.31
2020-01-22 01:00,SKU_1658,213632,8,68.94,0.38,551.14
2020-01-22 02:00,SKU_1606,351451,20,95.02,0.33,1900.07
2020-01-22 03:00,SKU_1328,103051,10,4.39,0.23,43.67
2020-01-22 04:00,SKU_1386,804107,-5,-25.55,1.9926773147419656,125.757322685258
2020-01-22 05:00,SKU_1037,476836,48,46.02,0.14,2208.82
2020-01-22 06:00,SKU_1709,711523,47,78.19,0.0,3674.93
2020-01-22 07:00,SKU_1752,821772,30,36.57,0.18,1096.92
2020-01-22 08:00,SKU_1172,289407,12,40.9,0.32,490.48
2020-01-22 09:00,SKU_1492,549395,8,69.09,0.5,552.22
2020-01-22 10:00,SKU_1767,562894,23,32.94,0.04,757.58
2020-01-22 11:00,SKU_1454,311810,17,96.01,0.21,1631.96
2020-01-22 12:00,SKU_1040,827975,4,35.08,0.41,139.91
2020-01-22 13:00,SKU_1920,173523,1,56.18,0.43,55.75
2020-01-22 14:00,SKU_1984,860463,37,4.13,0.32,152.49
2020-01-22 15:00,SKU_1945,194476,39,35.68,0.39,1391.13
2020-01-22 16:00,SKU_1128,333841,8,6.36,0.15,50.73
2020-01-22 17:00,SKU_1053,903451,33,87.34,0.48,2881.74
2020-01-22 18:00,SKU_1085,970045,37,82.4,0.05,3048.75
2020-01-22 19:00,SKU_1723,322866,39,26.77,0.49,1043.54
2020-01-22 20:00,SKU_1268,186672,35,99.58,0.26,3485.04
2020-01-22 21:00,SKU_1295,698135,25,50.32,0.48,1257.52
2020-01-22 22:00,SKU_1020,444894,29,20.19,0.04,585.47
2020-01-22 23:00,SKU_1214,834994,40,29.23,0.24,1168.96
2020-01-23 00:00,SKU_1424,128251,28,31.89,0.09,892.83
2020-01-23 01:00,SKU_1188,727769,35,16.29,0.28,569.87
2020-01-23 02:00,SKU_1160,474710,48,53.78,0.47,2580.97
2020-01-23 03:00,SKU_1712,650233,3,21.89,0.38,65.29
2020-01-23 04:00,SKU_1540,977284,2,9.43,0.29,18.57
2020-01-23 05:00,SKU_1380,132217,16,99.83,0.02,1597.26
2020-01-23 06:00,SKU_1243,108308,49,74.27,0.49,3638.74
2020-01-23 07:00,SKU_1182,368093,47,90.09,0.29,4233.94
2020-01-23 08:00,SKU_1543,283062,46,5.78,0.45,265.43
2020-01-23 09:00,SKU_1778,494366,33,34.13,0.36,1125.93
2020-01-23 10:00,SKU_1947,844840,7,26.78,0.19,187.27
2020-01-23 11:00,SKU_1547,200235,23,88.75,0.2,2041.05
2020-01-23 12:00,SKU_1092,174740,31,93.64,0.45,2902.39
2020-01-23 13:00,SKU_1367,478496,44,43.6,0.34,1918.06
2020-01-23 14:00,SKU_1158,953049,18,47.33,0.04,851.9
2020-01-23 15:00,SKU_1397,850201,-50,-98.5,0.42,4924.58
2020-01-23 16:00,SKU_1958,903328,8,44.96,0.14,359.54
2020-01-23 17:00,SKU_1179,277247,30,47.11,0.27,1413.03
2020-01-23 18:00,SKU_1437,763165,13,83.03,0.06,1079.33
2020-01-23 19:00,SKU_1372,629525,38,81.69,0.16,3104.06
2020-01-23 20:00,SKU_1305,120056,30,14.91,0.16,447.14
2020-01-23 21:00,SKU_1984,276615,20,71.27,0.45,1424.95
2020-01-23 22:00,SKU_1378,287628,10,64.1,0.3,640.7
2020-01-23 23:00,SKU_1949,738836,45,76.42,0.14,3438.76
2020-01-24 00:00,SKU_1217,473632,28,55.06,0.34,1541.34
2020-01-24 01:00,SKU_1981,234415,19,98.64,0.27,1873.89
2020-01-24 02:00,SKU_1328,506716,2,64.79,0.03,129.55
2020-01-24 03:00,SKU_1864,546438,45,39.45,0.17,1775.08
2020-01-24 04:00,SKU_1342,653663,27,75.87,0.47,2048.02
2020-01-24 05:00,SKU_1738,765022,45,2.42,0.36,108.54
2020-01-24 06:00,SKU_1723,641252,45,33.3,0.39,1498.11
2020-01-24 07:00,SKU_1864,737717,13,48.68,0.4,632.44
2020-01-24 08:00,SKU_1162,352764,12,45.56,0.08,546.64
2020-01-24 09:00,SKU_1877,814998,32,17.42,0.23,557.21
2020-01-24 10:00,SKU_1157,566882,17,24.89,0.47,422.66
2020-01-24 11:00,SKU_1109,840427,40,94.64,0.33,3785.27
2020-01-24 12:00,SKU_1566,612153,-28,-89.53,1.5321500433511077,2505.30784995665
2020-01-24 13:00,SKU_1349,167215,21,16.37,0.14,343.63
2020-01-24 14:00,SKU_1725,955474,33,39.0,0.4,1286.6
2020-01-24 15:00,SKU_1364,244356,24,19.45,0.49,466.31
2020-01-24 16:00,SKU_1896,303861,16,76.47,0.03,1223.49
2020-01-24 17:00,SKU_1014,455612,3,24.55,0.48,73.17
2020-01-24 18:00,SKU_1152,554605,23,9.11,0.24,209.29
2020-01-24 19:00,SKU_1531,109435,18,87.23,0.05,1570.09
2020-01-24 20:00,SKU_1966,547556,10,73.81,0.17,737.93
2020-01-24 21:00,SKU_1399,799438,32,78.38,0.04,2508.12
2020-01-24 22:00,SKU_1051,965264,44,77.85,0.32,3425.08
2020-01-24 23:00,SKU_1854,675581,13,50.96,0.44,662.04
2020-01-25 00:00,SKU_1468,178781,19,69.98,0.47,1329.15
2020-01-25 01:00,SKU_1320,291475,32,66.77,0.42,2136.22
2020-01-25 02:00,SKU_1878,260196,39,96.88,0.49,3777.83
2020-01-25 03:00,SKU_1595,326507,13,2.58,0.46,33.08
2020-01-25 04:00,SKU_1366,406063,47,61.01,0.39,2867.08
2020-01-25 05:00,SKU_1978,864121,9,7.32,0.28,65.6
2020-01-25 06:00,SKU_1837,876665,12,85.34,0.41,1023.67
2020-01-25 07:00,SKU_1485,790607,6,22.62,0.11,135.61
2020-01-25 08:00,SKU_1735,221172,20,29.85,0.32,596.68
2020-01-25 09:00,SKU_1640,456902,42,17.73,0.16,744.5
2020-01-25 10:00,SKU_1861,584963,20,58.79,0.26,1175.54
2020-01-25 11:00,SKU_1893,555968,44,85.07,0.49,3742.59
2020-01-25 12:00,SKU_1015,418717,8,35.64,0.03,285.09
2020-01-25 13:00,SKU_1410,159101,9,4.85,0.07,43.58
2020-01-25 14:00,SKU_1273,595972,4,35.56,0.39,141.85
2020-01-25 15:00,SKU_1588,388790,21,88.72,0.23,1862.89
2020-01-25 16:00,SKU_1811,990617,8,62.83,0.16,502.48
2020-01-25 17:00,SKU_1305,647337,35,53.05,0.45,1856.3
2020-01-25 18:00,SKU_1091,834965,21,15.34,0.02,322.12
2020-01-25 19:00,SKU_1457,460260,42,56.68,0.46,2380.1
2020-01-25 20:00,SKU_1269,983811,26,33.84,0.34,879.5
2020-01-25 21:00,SKU_1051,692673,6,84.72,0.22,508.1
2020-01-25 22:00,SKU_1860,750419,5,45.92,0.08,229.52
2020-01-25 23:00,SKU_1120,533374,26,47.42,0.16,1232.76
2020-01-26 00:00,SKU_1970,820777,27,85.65,0.39,2312.16
2020-01-26 01:00,SKU_1049,647577,18,58.93,0.16,1060.58
2020-01-26 02:00,SKU_1890,472370,37,9.03,0.37,333.74
2020-01-26 03:00,SKU_1474,987225,21,15.26,0.04,320.42
2020-01-26 04:00,SKU_1491,371967,16,83.99,0.17,1343.67
2020-01-26 05:00,SKU_1784,291232,33,71.16,0.25,2348.03
2020-01-26 06:00,SKU_1379,404119,40,60.62,0.38,2424.42
2020-01-26 07:00,SKU_1631,109540,2,93.13,0.17,186.09
2020-01-26 08:00,SKU_1386,640652,28,77.63,0.12,2173.52
2020-01-26 09:00,SKU_1957,497827,-49,77.98,0.15,-3821.17
2020-01-26 10:00,SKU_1606,651951,4,86.95,0.32,347.48
2020-01-26 11:00,SKU_1660,151991,43,59.2,0.1,2545.5
2020-01-26 12:00,SKU_1288,288751,20,75.47,0.42,1508.98
2020-01-26 13:00,SKU_1768,466326,22,5.74,0.35,125.93
2020-01-26 14:00,SKU_1453,786337,19,69.63,0.25,1322.72
2020-01-26 15:00,SKU_1370,718992,30,87.13,0.33,2613.57
2020-01-26 16:00,SKU_1183,149115,47,93.36,0.25,4387.67
2020-01-26 17:00,SKU_1771,453151,35,14.55,0.25,509.0
2020-01-26 18:00,SKU_1661,843583,45,99.88,0.07,4494.53
2020-01-26 19:00,SKU_1204,291962,5,63.96,0.22,319.58
2020-01-26 20:00,SKU_1953,821747,4,27.87,0.05,111.43
2020-01-26 21:00,SKU_1171,249143,15,29.21,0.01,438.14
2020-01-26 22:00,SKU_1824,814635,24,72.5,0.29,1739.71
2020-01-26 23:00,SKU_1221,636226,33,29.63,0.13,977.66
2020-01-27 00:00,SKU_1167,453824,10,42.27,0.08,422.62
2020-01-27 01:00,SKU_1243,104000,35,86.02,0.26,3010.44
2020-01-27 02:00,SKU_1217,825948,37,31.69,0.16,1172.37
2020-01-27 03:00,SKU_1055,987474,32,92.51,0.46,2959.86
2020-01-27 04:00,SKU_1574,455754,-18,-66.18,1.3518524557519638,1189.88814754425
2020-01-27 05:00,SKU_1614,351492,13,17.35,0.38,225.17
2020-01-27 06:00,SKU_1884,990123,17,25.41,0.05,431.92
2020-01-27 07:00,SKU_1166,599522,5,38.41,0.39,191.66
2020-01-27 08:00,SKU_1518,591072,49,90.35,0.18,4426.97
2020-01-27 09:00,SKU_1141,138304,45,56.96,0.5,2562.7
2020-01-27 10:00,SKU_1124,604999,8,5.49,0.25,43.67
2020-01-27 11:00,SKU_1089,431593,47,67.94,0.0,3193.18
2020-01-27 12:00,SKU_1913,707274,26,20.72,0.47,538.25
2020-01-27 13:00,SKU_1310,251836,12,14.0,0.24,167.76
2020-01-27 14:00,SKU_1370,208940,38,36.84,0.28,1399.64
2020-01-27 15:00,SKU_1951,924926,39,81.93,0.03,3195.24
2020-01-27 16:00,SKU_1215,365517,25,99.05,0.24,2476.01
2020-01-27 17:00,SKU_1440,767521,45,95.07,0.19,4277.96
2020-01-27 18:00,SKU_1634,721820,49,11.14,0.45,545.41
2020-01-27 19:00,SKU_1883,979090,35,48.57,0.44,1699.51
2020-01-27 20:00,SKU_1185,485777,-41,-35.69,0.22,1463.07
2020-01-27 21:00,SKU_1882,724674,13,14.21,0.39,184.34
2020-01-27 22:00,SKU_1152,651638,45,19.41,0.22,873.23
2020-01-27 23:00,SKU_1760,717296,38,54.12,0.46,2056.1
2020-01-28 00:00,SKU_1625,980729,30,24.99,0.34,749.36
2020-01-28 01:00,SKU_1095,649639,13,25.63,0.34,332.85
2020-01-28 02:00,SKU_1709,712956,15,61.58,0.36,923.34
2020-01-28 03:00,SKU_1335,738873,19,17.18,0.28,326.14
2020-01-28 04:00,SKU_1514,437497,38,39.75,0.23,1510.27
2020-01-28 05:00,SKU_1148,307869,38,23.4,0.09,889.11
2020-01-28 06:00,SKU_1927,165953,42,40.63,0.39,1706.07
2020-01-28 07:00,SKU_1897,943890,32,28.7,0.16,918.24
2020-01-28 08:00,SKU_1622,600328,35,64.03,0.5,2240.55
2020-01-28 09:00,SKU_1531,906790,20,25.25,0.26,504.74
2020-01-28 10:00,SKU_1714,103267,20,23.94,0.01,478.79
2020-01-28 11:00,SKU_1882,182745,49,11.06,0.2,541.74
2020-01-28 12:00,SKU_1401,976020,13,12.93,0.24,167.85
2020-01-28 13:00,SKU_1693,924945,26,82.39,0.25,2141.89
2020-01-28 14:00,SKU_1330,257164,48,74.5,0.48,3575.52
2020-01-28 15:00,SKU_1226,635626,17,13.98,0.34,237.32
2020-01-28 16:00,SKU_1803,231484,-9,-74.28,0.37,668.15
2020-01-28 17:00,SKU_1357,631831,4,46.0,0.32,183.68
2020-01-28 18:00,SKU_1587,992323,8,33.28,0.37,265.87
2020-01-28 19:00,SKU_1828,160692,9,49.16,0.06,442.38
2020-01-28 20:00,SKU_1315,320156,22,20.08,0.46,441.3
2020-01-28 21:00,SKU_1734,323992,44,21.93,0.28,964.64
2020-01-28 22:00,SKU_1884,616771,12,52.86,0.37,633.95
2020-01-28 23:00,SKU_1035,930857,19,72.78,0.01,1382.81
2020-01-29 00:00,SKU_1508,663044,-12,-79.17,1.236046393230739,948.803953606769
2020-01-29 01:00,SKU_1477,643176,4,95.27,0.24,380.84
2020-01-29 02:00,SKU_1427,791095,2,32.22,0.29,64.15
2020-01-29 03:00,SKU_1835,933727,7,40.81,0.16,285.51
2020-01-29 04:00,SKU_1449,214352,3,81.27,0.09,243.72
2020-01-29 05:00,SKU_1811,969474,8,44.52,0.07,356.09
2020-01-29 06:00,SKU_1844,185999,9,87.07,0.39,783.24
2020-01-29 07:00,SKU_1089,117955,21,43.6,0.45,915.15
2020-01-29 08:00,SKU_1540,924273,21,19.21,0.26,403.15
2020-01-29 09:00,SKU_1175,170640,32,16.64,0.34,532.14
2020-01-29 10:00,SKU_1419,296582,1,79.05,0.24,78.81
2020-01-29 11:00,SKU_1731,844086,22,54.53,0.14,1199.52
2020-01-29 12:00,SKU_1647,500573,43,59.84,0.14,2572.98
2020-01-29 13:00,SKU_1900,525695,2,59.17,0.13,118.21
2020-01-29 14:00,SKU_1863,161476,9,54.37,0.31,489.02
2020-01-29 15:00,SKU_1989,406955,39,3.86,0.19,150.35
2020-01-29 16:00,SKU_1973,267280,15,39.32,0.14,589.66
2020-01-29 17:00,SKU_1686,775510,16,56.63,0.15,905.93
2020-01-29 18:00,SKU_1637,695468,44,91.01,0.4,4004.04
2020-01-29 19:00,SKU_1170,798646,10,27.57,0.2,275.5
2020-01-29 20:00,SKU_1393,737144,9,14.74,0.07,132.59
2020-01-29 21:00,SKU_1265,954882,16,54.83,0.42,876.86
2020-01-29 22:00,SKU_1503,514568,12,31.6,0.38,378.82
2020-01-29 23:00,SKU_1133,286141,42,69.0,0.49,2897.51
2020-01-30 00:00,SKU_1783,998320,21,58.77,0.34,1233.83
2020-01-30 01:00,SKU_1955,734736,30,60.31,0.25,1809.05
2020-01-30 02:00,SKU_1025,638685,45,57.62,0.12,2592.78
2020-01-30 03:00,SKU_1276,278031,27,97.3,0.41,2626.69
2020-01-30 04:00,SKU_1099,219180,13,62.19,0.06,808.41
2020-01-30 05:00,SKU_1441,166234,28,53.08,0.13,1486.11
2020-01-30 06:00,SKU_1424,664242,45,3.48,0.16,156.44
2020-01-30 07:00,SKU_1873,278352,23,13.01,0.11,299.12
2020-01-30 08:00,SKU_1029,179459,27,86.21,0.33,2327.34
2020-01-30 09:00,SKU_1644,509995,22,95.65,0.29,2104.01
2020-01-30 10:00,SKU_1905,295004,13,4.7,0.41,60.69
2020-01-30 11:00,SKU_1495,566152,41,11.74,0.5,480.84
2020-01-30 12:00,SKU_1862,825256,-35,-86.53,1.348446394966762,3027.20155360503
2020-01-30 13:00,SKU_1650,159163,24,22.11,0.33,530.31
2020-01-30 14:00,SKU_1997,575853,17,7.18,0.22,121.84
2020-01-30 15:00,SKU_1190,151934,42,86.42,0.37,3629.27
2020-01-30 16:00,SKU_1902,820255,15,77.78,0.4,1166.3
2020-01-30 17:00,SKU_1186,525523,40,62.82,0.26,2512.54
2020-01-30 18:00,SKU_1139,940530,46,9.66,0.46,443.9
2020-01-30 19:00,SKU_1319,554137,16,63.5,0.24,1015.76
2020-01-30 20:00,SKU_1890,105486,7,20.99,0.39,146.54
2020-01-30 21:00,SKU_1748,239407,49,78.93,0.45,3867.12
2020-01-30 22:00,SKU_1368,973332,14,67.15,0.31,939.79
2020-01-30 23:00,SKU_1296,750308,35,72.32,0.45,2530.75
2020-01-31 00:00,SKU_1955,727083,23,44.59,0.28,1025.29
2020-01-31 01:00,SKU_1199,320184,10,38.75,0.47,387.03
2020-01-31 02:00,SKU_1795,766490,1,28.99,0.31,28.68
2020-01-31 03:00,SKU_1378,449652,11,94.78,0.29,1042.29
2020-01-31 04:00,SKU_1079,861315,41,11.95,0.12,489.83
2020-01-31 05:00,SKU_1446,742612,-31,-42.19,1.1149112131646657,1306.77508878684
2020-01-31 06:00,SKU_1500,422710,37,79.51,0.38,2941.49
2020-01-31 07:00,SKU_1258,297775,19,60.85,0.46,1155.69
2020-01-31 08:00,SKU_1612,389336,43,91.48,0.42,3933.22
2020-01-31 09:00,SKU_1543,887494,38,75.44,0.35,2866.37
2020-01-31 10:00,SKU_1788,708364,23,51.72,0.31,1189.25
2020-01-31 11:00,SKU_1120,189780,24,82.61,0.4,1982.24
2020-01-31 12:00,SKU_1054,252617,44,91.26,0.04,4015.4
2020-01-31 13:00,SKU_1492,645977,13,62.48,0.24,812.0
2020-01-31 14:00,SKU_1017,897606,49,23.59,0.26,1155.65
2020-01-31 15:00,SKU_1308,450605,32,72.07,0.03,2306.21
2020-01-31 16:00,SKU_1879,989465,1,9.04,0.15,8.89
2020-01-31 17:00,SKU_1632,633636,22,52.54,0.09,1155.79
2020-01-31 18:00,SKU_1109,138102,38,9.61,0.33,364.85
2020-01-31 19:00,SKU_1330,174460,49,4.65,0.4,227.45
2020-01-31 20:00,SKU_1572,464778,32,28.18,0.33,901.43
2020-01-31 21:00,SKU_1945,189930,42,80.82,0.46,3393.98
2020-01-31 22:00,SKU_1263,631089,39,68.62,0.36,2675.82
2020-01-31 23:00,SKU_1267,727438,48,8.91,0.35,427.33
2020-02-01 00:00,SKU_1434,827627,39,37.37,0.12,1457.31
2020-02-01 01:00,SKU_1449,279208,13,76.42,0.45,993.01
2020-02-01 02:00,SKU_1296,254697,36,34.73,0.15,1250.13
2020-02-01 03:00,SKU_1917,313945,47,94.89,0.4,4459.43
2020-02-01 04:00,SKU_1638,331915,21,98.78,0.18,2074.2
2020-02-01 05:00,SKU_1136,827952,16,3.3,0.32,52.48
2020-02-01 06:00,SKU_1589,308124,9,45.99,0.07,413.84
2020-02-01 07:00,SKU_1718,537477,4,52.79,0.49,210.67
2020-02-01 08:00,SKU_1906,625830,25,92.79,0.46,2319.29
2020-02-01 09:00,SKU_1396,383821,16,40.11,0.08,641.68
2020-02-01 10:00,SKU_1183,277804,10,8.65,0.01,86.49
2020-02-01 11:00,SKU_1411,805703,10,36.67,0.05,366.65
2020-02-01 12:00,SKU_1600,139081,31,50.23,0.06,1557.07
2020-02-01 13:00,SKU_1319,818216,25,20.27,0.38,506.37
2020-02-01 14:00,SKU_1740,455249,9,40.41,0.25,363.44
2020-02-01 15:00,SKU_1575,319930,28,6.76,0.38,188.9
2020-02-01 16:00,SKU_1325,905497,45,94.59,0.44,4256.11
2020-02-01 17:00,SKU_1566,617313,14,61.86,0.38,865.66
2020-02-01 18:00,SKU_1804,314532,5,93.09,0.41,465.04
2020-02-01 19:00,SKU_1416,712380,38,76.34,0.15,2900.77
2020-02-01 20:00,SKU_1792,619332,10,50.16,0.33,501.27
2020-02-01 21:00,SKU_1881,416837,38,29.28,0.48,1112.16
2020-02-01 22:00,SKU_1790,389106,28,59.2,0.02,1657.58
2020-02-01 23:00,SKU_1699,128295,10,47.42,0.02,474.18
2020-02-02 00:00,SKU_1951,113807,33,1.77,0.23,58.18
2020-02-02 01:00,SKU_1702,535564,48,64.05,0.3,3074.1
2020-02-02 02:00,SKU_1903,257504,20,84.84,0.31,1696.49
2020-02-02 03:00,SKU_1784,338067,31,89.53,0.15,2775.28
2020-02-02 04:00,SKU_1606,585008,7,71.41,0.48,499.39
2020-02-02 05:00,SKU_1089,792440,27,46.33,0.28,1250.63
2020-02-02 06:00,SKU_1758,494540,8,42.07,0.27,336.29
2020-02-02 07:00,SKU_1440,977699,14,44.61,0.19,624.35
2020-02-02 08:00,SKU_1074,617923,8,86.63,0.3,692.74
2020-02-02 09:00,SKU_1573,266981,3,52.42,0.48,156.78
2020-02-02 10:00,SKU_1733,844699,4,8.33,0.4,32.92
2020-02-02 11:00,SKU_1266,119870,20,47.27,0.4,945.0
